Retailer code,Product number,Order method code,Date,Quantity,Unit price,Unit sale price
1209,122120,5,2015/9/7,40,67.5,67.5
1209,124190,5,2015/9/7,52,43.85,43.85
1209,126140,5,2015/9/7,56,43.85,43.85
1209,142110,5,2015/9/7,17,154,154
1209,147180,5,2015/9/7,76,30.4,30.4
1255,126110,5,2016/8/18,37,42.25,42.25
1255,129110,5,2016/8/18,7,220,220
1255,130110,5,2016/8/18,9,167.2,167.2
1255,135120,5,2016/8/18,11,160,160
1255,147110,5,2016/8/18,56,30.7,30.7
1255,147120,5,2016/8/18,53,30.7,30.7
1255,147160,5,2016/8/18,53,30.4,30.4
1255,147180,5,2016/8/18,53,30.4,30.4
1206,124190,5,2017/4/11,30,43.85,43.85
1206,125110,5,2017/4/11,19,73,73
1206,128150,5,2017/4/11,22,65,65
1206,129130,5,2017/4/11,6,220,220
1206,130110,5,2017/4/11,9,167.2,167.2
1206,130130,5,2017/4/11,7,179.6,179.6
1206,131120,5,2017/4/11,33,40.7,40.7
1206,132170,5,2017/4/11,17,85,85
1206,136140,5,2017/4/11,33,44.9,44.9
1206,145170,5,2017/4/11,5,270.2,270.2
1206,147160,5,2017/4/11,46,30.4,30.4
1206,151110,5,2017/4/11,9,145,145
1206,154150,5,2017/4/11,10,130,130
1277,127130,5,2018/4/17,149,21.25,21.25
1277,128130,5,2018/4/17,64,67.5,67.5
1277,132140,5,2018/4/17,41,84,84
1277,132170,5,2018/4/17,34,89.3,89.3
1277,147150,5,2018/4/17,97,36.9,36.9
1277,147170,5,2018/4/17,222,32.85,32.85
1277,149130,5,2018/4/17,56,62.65,62.65
1216,125120,2,2015/10/11,26,70,70
1216,127130,2,2015/10/11,72,20.15,20.15
1216,130110,2,2015/10/11,10,160.8,160.8
1216,141110,2,2015/10/11,7,238,238
1216,144180,2,2015/10/11,8,188,188
1216,145160,2,2015/10/11,6,240,240
1216,147160,2,2015/10/11,48,30.4,30.4
1566,126140,5,2016/9/14,98,43.85,43.85
1272,122140,5,2017/12/11,16,67.5,67.5
1272,125120,5,2017/12/11,16,73,73
1272,125150,5,2017/12/11,16,73,73
1272,128140,5,2017/12/11,16,67.6,67.6
1272,129180,5,2017/12/11,4,249,249
1272,136140,5,2017/12/11,23,47.3,47.3
1272,145170,5,2017/12/11,4,270.2,270.2
1272,147130,5,2017/12/11,37,33.15,33.15
1272,147160,5,2017/12/11,40,32.85,32.85
1228,127130,5,2018/3/5,210,21.25,21.25
1228,128140,5,2018/3/5,67,67.6,67.6
1228,147140,5,2018/3/5,131,37.25,37.25
1228,148130,5,2018/3/5,102,43,43
1471,125110,5,2015/10/13,109,70,70
1471,144180,5,2015/10/13,43,188,188
1137,125120,5,2018/1/12,77,73,73
1137,128140,5,2018/1/12,83,67.6,67.6
1137,134120,5,2018/1/12,399,12.9,12.9
1137,147180,5,2018/1/12,171,32.85,32.85
1204,126140,5,2018/4/12,44,43.85,43.85
1204,126150,5,2018/4/12,48,48.25,48.25
1204,127130,5,2018/4/12,92,21.25,21.25
1204,128130,5,2018/4/12,33,67.5,67.5
1204,128140,5,2018/4/12,33,67.6,67.6
1204,128200,5,2018/4/12,30,72.8,72.8
1204,132110,5,2018/4/12,24,84,84
1204,148130,5,2018/4/12,46,43,43
1283,126150,5,2018/4/18,9,48.25,48.25
1283,128130,5,2018/4/18,6,67.5,67.5
1283,129150,5,2018/4/18,2,254,254
1283,136130,5,2018/4/18,10,47.3,47.3
1283,148130,5,2018/4/18,11,43,43
1677,129130,5,2015/7/19,35,220,220
1677,144180,5,2015/7/19,42,188,188
1192,122140,5,2018/6/15,6,67.5,67.5
1192,128130,5,2018/6/15,6,67.5,67.5
1192,128200,5,2018/6/15,8,72.8,72.8
1192,132110,5,2018/6/15,5,84,84
1192,132140,5,2018/6/15,5,84,84
1192,136130,5,2018/6/15,10,47.3,47.3
1192,144180,5,2018/6/15,2,200,200
1192,149140,5,2018/6/15,15,62.65,62.65
1192,149150,5,2018/6/15,6,62.65,62.65
1643,144180,5,2016/3/14,63,188,188
1204,126110,5,2017/2/16,9,45.63,45.63
1204,134120,5,2017/2/16,24,12.9,12.9
1204,136140,5,2017/2/16,7,44.9,44.9
1204,147130,5,2017/2/16,10,30.7,30.7
1204,154120,5,2017/2/16,2,120.3,120.3
1196,129180,5,2016/10/19,11,249,249
1196,132150,5,2016/10/19,31,87,87
1196,141110,5,2016/10/19,11,238,238
1196,147170,5,2016/10/19,95,30.4,30.4
1196,154150,5,2016/10/19,22,130,130
1258,127130,5,2017/7/19,60,20.15,20.15
1258,128140,5,2017/7/19,18,65,65
1258,128150,5,2017/7/19,17,65,65
1258,128200,5,2017/7/19,24,70,70
1258,147110,5,2017/7/19,41,33.15,33.15
1258,147170,5,2017/7/19,40,32.85,32.85
1258,147180,5,2017/7/19,35,32.85,32.85
1258,151110,5,2017/7/19,9,145,145
1137,124180,5,2018/4/16,17,30.5,30.5
1137,128130,5,2018/4/16,8,67.5,67.5
1137,129130,5,2018/4/16,2,229.6,229.6
1137,129150,5,2018/4/16,2,254,254
1137,130110,5,2018/4/16,3,167.2,167.2
1137,132140,5,2018/4/16,7,84,84
1137,136130,5,2018/4/16,11,47.3,47.3
1137,136140,5,2018/4/16,11,47.3,47.3
1192,123140,5,2017/5/11,290,38.3,38.3
1192,126110,5,2017/5/11,256,45.63,45.63
1192,127110,5,2017/5/11,552,20.15,20.15
1192,129110,5,2017/5/11,48,220,220
1192,129180,5,2017/5/11,48,249,249
1192,132110,5,2017/5/11,137,80,80
1192,144180,5,2017/5/11,60,188,188
1192,147130,5,2017/5/11,350,30.7,30.7
1192,149140,5,2017/5/11,181,62.65,62.65
1192,151110,5,2017/5/11,86,145,145
1648,126140,5,2016/10/18,199,43.85,43.85
1648,144180,5,2016/10/18,42,188,188
1573,144180,5,2015/12/9,35,188,188
1237,124190,5,2016/7/21,49,43.85,43.85
1237,125110,5,2016/7/21,28,73,73
1237,129110,5,2016/7/21,9,220,220
1237,144180,5,2016/7/21,10,188,188
1237,147180,5,2016/7/21,67,30.4,30.4
1245,122140,5,2018/4/9,40,67.5,67.5
1245,126140,5,2018/4/9,63,43.85,43.85
1245,126150,5,2018/4/9,80,48.25,48.25
1245,128140,5,2018/4/9,41,67.6,67.6
1245,147110,5,2018/4/9,85,33.15,33.15
1245,147180,5,2018/4/9,92,32.85,32.85
1245,148130,5,2018/4/9,75,43,43
1279,149140,5,2017/11/9,100,62.65,62.65
1259,122140,5,2017/12/13,25,67.5,67.5
1259,124190,5,2017/12/13,37,43.85,43.85
1259,128210,5,2017/12/13,29,62.65,62.65
1259,129130,5,2017/12/13,7,229.6,229.6
1259,129150,5,2017/12/13,6,254,254
1259,129180,5,2017/12/13,8,249,249
1259,132140,5,2017/12/13,21,84,84
1259,132170,5,2017/12/13,19,89.3,89.3
1259,136140,5,2017/12/13,34,47.3,47.3
1259,144170,5,2017/12/13,9,189,189
1259,147130,5,2017/12/13,59,33.15,33.15
1259,149130,5,2017/12/13,27,62.65,62.65
1259,154150,5,2017/12/13,12,136.9,136.9
1204,125110,5,2017/1/10,31,73,73
1204,135130,5,2017/1/10,15,160,160
1204,144120,5,2017/1/10,13,188,188
1204,144180,5,2017/1/10,13,188,188
1204,145170,5,2017/1/10,9,270.2,270.2
1220,144180,2,2015/4/22,41,188,188
1756,129130,5,2018/7/12,39,229.6,229.6
1257,124160,5,2018/1/18,170,26.8,26.8
1257,126140,5,2018/1/18,83,43.85,43.85
1257,131110,5,2018/1/18,99,40.2,40.2
1257,132140,5,2018/1/18,55,84,84
1257,134130,5,2018/1/18,250,12.9,12.9
1257,147140,5,2018/1/18,83,37.25,37.25
1204,124110,5,2017/10/10,93,26.8,26.8
1204,125110,5,2017/10/10,29,73,73
1204,128130,5,2017/10/10,36,67.5,67.5
1204,128140,5,2017/10/10,33,67.6,67.6
1204,128200,5,2017/10/10,36,72.8,72.8
1204,128210,5,2017/10/10,38,62.65,62.65
1204,129180,5,2017/10/10,9,249,249
1204,132140,5,2017/10/10,27,84,84
1204,144180,5,2017/10/10,11,200,200
1204,145130,5,2017/10/10,8,274,274
1204,145170,5,2017/10/10,8,270.2,270.2
1204,147110,5,2017/10/10,69,33.15,33.15
1204,149130,5,2017/10/10,38,62.65,62.65
1204,154150,5,2017/10/10,17,136.9,136.9
1195,125150,5,2018/4/17,59,73,73
1195,129110,5,2018/4/17,14,229.6,229.6
1195,129130,5,2018/4/17,5,229.6,229.6
1195,149120,5,2018/4/17,55,62.65,62.65
1195,151110,5,2018/4/17,23,145,145
1151,124190,5,2017/9/18,57,43.85,43.85
1151,125110,5,2017/9/18,33,73,73
1151,126140,5,2017/9/18,59,43.85,43.85
1151,129110,5,2017/9/18,11,229.6,229.6
1151,129130,5,2017/9/18,11,229.6,229.6
1151,132150,5,2017/9/18,28,91.75,91.75
1151,145170,5,2017/9/18,9,270.2,270.2
1151,147130,5,2017/9/18,74,33.15,33.15
1151,147160,5,2017/9/18,77,32.85,32.85
1151,147170,5,2017/9/18,86,32.85,32.85
1750,129130,5,2015/9/8,61,220,220
1218,136130,5,2017/7/12,19,47.3,47.3
1232,129130,5,2018/5/7,11,229.6,229.6
1232,134130,5,2018/5/7,211,12.9,12.9
1232,135110,5,2018/5/7,15,167.5,167.5
1232,147170,5,2018/5/7,77,32.85,32.85
1232,148110,5,2018/5/7,64,42.75,42.75
1206,127130,5,2018/3/8,113,21.25,21.25
1206,128130,5,2018/3/8,56,67.5,67.5
1206,129150,5,2018/3/8,9,254,254
1206,132110,5,2018/3/8,27,84,84
1206,132140,5,2018/3/8,35,84,84
1206,132170,5,2018/3/8,26,89.3,89.3
1206,148120,5,2018/3/8,53,42.75,42.75
1206,148130,5,2018/3/8,51,43,43
1275,125150,5,2017/4/18,31,73,73
1275,131110,5,2017/4/18,56,40.2,40.2
1275,134120,5,2017/4/18,185,12.9,12.9
1275,145130,5,2017/4/18,8,260,260
1275,147120,5,2017/4/18,79,30.7,30.7
1275,148110,5,2017/4/18,59,40.5,40.5
1275,151110,5,2017/4/18,17,145,145
1275,152110,5,2017/4/18,7,358,358
1647,144180,5,2015/1/22,39,188,188
1647,145170,5,2015/1/22,27,260,260
1137,123120,5,2015/4/23,93,37.25,37.25
1137,124130,5,2015/4/23,133,26,26
1137,125110,5,2015/4/23,52,70,70
1137,127110,5,2015/4/23,173,20.15,20.15
1137,127130,5,2015/4/23,179,20.15,20.15
1137,128140,5,2015/4/23,53,65,65
1137,131120,5,2015/4/23,82,38.2,38.2
1137,132110,5,2015/4/23,41,80,80
1137,132120,5,2015/4/23,41,80,80
1137,134120,5,2015/4/23,266,12.2,12.2
1137,143110,5,2015/4/23,69,48.6,48.6
1137,144120,5,2015/4/23,18,188,188
1137,144180,5,2015/4/23,18,188,188
1137,145170,5,2015/4/23,13,260,260
1137,147110,5,2015/4/23,104,30.7,30.7
1137,154130,5,2015/4/23,29,120.3,120.3
1469,126110,5,2016/7/14,89,42.25,42.25
1469,126140,5,2016/7/14,94,43.85,43.85
1469,144180,5,2016/7/14,20,188,188
1469,145170,5,2016/7/14,13,270.2,270.2
1271,122140,5,2018/2/7,21,67.5,67.5
1271,126150,5,2018/2/7,34,48.25,48.25
1271,127110,5,2018/2/7,70,21.25,21.25
1271,128200,5,2018/2/7,21,72.8,72.8
1271,128210,5,2018/2/7,24,62.65,62.65
1271,143110,5,2018/2/7,40,50.3,50.3
1271,147170,5,2018/2/7,53,32.85,32.85
1259,125110,5,2016/3/17,72,73,73
1259,125120,5,2016/3/17,72,73,73
1259,126110,5,2016/3/17,136,42.25,42.25
1259,126130,5,2016/3/17,141,43.85,43.85
1259,129110,5,2016/3/17,37,220,220
1259,129130,5,2016/3/17,27,220,220
1259,135120,5,2016/3/17,43,160,160
1259,144110,5,2016/3/17,36,188,188
1259,144180,5,2016/3/17,28,188,188
1259,145160,5,2016/3/17,28,249,249
1259,154150,5,2016/3/17,51,130,130
1232,122140,5,2017/10/21,41,67.5,67.5
1232,128200,5,2017/10/21,42,72.8,72.8
1232,129130,5,2017/10/21,12,229.6,229.6
1232,130110,5,2017/10/21,16,167.2,167.2
1232,132140,5,2017/10/21,38,84,84
1232,144180,5,2017/10/21,16,200,200
1232,144200,5,2017/10/21,14,200,200
1232,145170,5,2017/10/21,10,270.2,270.2
1232,148110,5,2017/10/21,71,42.75,42.75
1288,125110,5,2017/6/23,21,73,73
1288,128140,5,2017/6/23,24,65,65
1288,129180,5,2017/6/23,6,249,249
1244,130110,5,2017/6/20,19,167.2,167.2
1244,136140,5,2017/6/20,63,44.9,44.9
1244,149140,5,2017/6/20,44,62.65,62.65
1218,124190,5,2017/4/17,49,43.85,43.85
1218,127110,5,2017/4/17,111,20.15,20.15
1218,127130,5,2017/4/17,109,20.15,20.15
1218,132110,5,2017/4/17,28,80,80
1218,132120,5,2017/4/17,29,80,80
1218,132170,5,2017/4/17,25,85,85
1218,147180,5,2017/4/17,77,30.4,30.4
1218,148120,5,2017/4/17,56,40.5,40.5
1218,149140,5,2017/4/17,34,62.65,62.65
1218,151110,5,2017/4/17,15,145,145
1223,124180,5,2018/5/8,80,30.5,30.5
1223,124190,5,2018/5/8,54,43.85,43.85
1223,126140,5,2018/5/8,54,43.85,43.85
1223,126150,5,2018/5/8,52,48.25,48.25
1223,128140,5,2018/5/8,37,67.6,67.6
1223,128210,5,2018/5/8,37,62.65,62.65
1223,132110,5,2018/5/8,28,84,84
1223,132150,5,2018/5/8,26,91.75,91.75
1223,132170,5,2018/5/8,26,89.3,89.3
1223,136130,5,2018/5/8,52,47.3,47.3
1223,146130,5,2018/5/8,23,109.5,109.5
1223,147140,5,2018/5/8,68,37.25,37.25
1223,148130,5,2018/5/8,57,43,43
1272,126110,5,2015/4/23,27,42.25,42.25
1272,126130,5,2015/4/23,22,42.25,42.25
1272,126140,5,2015/4/23,26,42.25,42.25
1272,128150,5,2015/4/23,15,65,65
1272,131120,5,2015/4/23,28,38.2,38.2
1272,132110,5,2015/4/23,12,80,80
1272,142110,5,2015/4/23,6,154,154
1272,147160,5,2015/4/23,30,30.4,30.4
1406,125110,5,2017/2/15,6,73,73
1406,145170,5,2017/2/15,3,270.2,270.2
1566,128140,5,2015/5/11,196,65,65
1566,144180,5,2015/5/11,66,188,188
1566,145170,5,2015/5/11,51,260,260
1410,124190,5,2015/5/13,164,42.25,42.25
1642,125110,1,2015/6/18,118,70,70
1642,144180,1,2015/6/18,40,188,188
1642,145170,1,2015/6/18,4,260,260
1234,129130,5,2017/8/17,8,229.6,229.6
1234,144180,5,2017/8/17,9,200,200
1234,145170,5,2017/8/17,6,270.2,270.2
1234,147130,5,2017/8/17,54,33.15,33.15
1349,124190,5,2015/2/11,263,42.25,42.25
1349,126110,5,2015/2/11,276,42.25,42.25
1349,128140,5,2015/2/11,168,65,65
1349,128150,5,2015/2/11,177,65,65
1349,141110,5,2015/2/11,49,238,238
1289,124190,5,2017/11/15,79,43.85,43.85
1289,127110,5,2017/11/15,165,21.25,21.25
1289,144180,5,2017/11/15,19,200,200
1289,145170,5,2017/11/15,13,270.2,270.2
1289,147110,5,2017/11/15,111,33.15,33.15
1289,147130,5,2017/11/15,103,33.15,33.15
1289,151110,5,2017/11/15,24,145,145
1621,126110,5,2017/4/21,24,45.63,45.63
1621,129150,5,2017/4/21,4,240,240
1527,126140,5,2016/12/21,111,43.85,43.85
1664,144180,5,2017/2/10,47,188,188
1662,127130,5,2018/4/13,74,21.25,21.25
1698,126110,5,2015/6/15,341,42.25,42.25
1698,145170,5,2015/6/15,64,260,260
1397,144180,5,2016/3/7,34,188,188
1204,124110,5,2018/2/16,83,26.8,26.8
1204,124190,5,2018/2/16,47,43.85,43.85
1204,126150,5,2018/2/16,44,48.25,48.25
1204,128140,5,2018/2/16,30,67.6,67.6
1204,132140,5,2018/2/16,27,84,84
1204,147130,5,2018/2/16,63,33.15,33.15
1204,147180,5,2018/2/16,63,32.85,32.85
1663,125110,5,2016/10/13,6,73,73
1192,131120,5,2016/11/18,20,38.2,38.2
1192,132120,5,2016/11/18,10,80,80
1192,147120,5,2016/11/18,22,30.7,30.7
1255,124190,5,2017/8/7,108,43.85,43.85
1255,126110,5,2017/8/7,109,45.63,45.63
1255,126140,5,2017/8/7,108,43.85,43.85
1255,128150,5,2017/8/7,71,65,65
1255,128200,5,2017/8/7,71,70,70
1255,147120,5,2017/8/7,143,33.15,33.15
1255,147170,5,2017/8/7,143,32.85,32.85
1255,148120,5,2017/8/7,116,40.5,40.5
1255,148130,5,2017/8/7,119,40.5,40.5
1255,149140,5,2017/8/7,74,62.65,62.65
1255,151110,5,2017/8/7,33,145,145
1642,144180,5,2017/9/11,40,200,200
1137,124110,5,2017/11/8,131,26.8,26.8
1137,126140,5,2017/11/8,81,43.85,43.85
1137,128140,5,2017/11/8,50,67.6,67.6
1137,128200,5,2017/11/8,48,72.8,72.8
1137,129130,5,2017/11/8,15,229.6,229.6
1137,129180,5,2017/11/8,14,249,249
1137,132140,5,2017/11/8,39,84,84
1137,136140,5,2017/11/8,72,47.3,47.3
1137,145130,5,2017/11/8,12,274,274
1137,147170,5,2017/11/8,102,32.85,32.85
1137,148120,5,2017/11/8,80,42.75,42.75
1137,149130,5,2017/11/8,52,62.65,62.65
1137,153110,5,2017/11/8,15,235,235
1137,154150,5,2017/11/8,25,136.9,136.9
1424,124190,5,2017/10/9,83,43.85,43.85
1424,128140,5,2017/10/9,52,67.6,67.6
1424,129130,5,2017/10/9,16,229.6,229.6
1424,129150,5,2017/10/9,14,254,254
1424,132170,5,2017/10/9,40,89.3,89.3
1424,144180,5,2017/10/9,18,200,200
1424,145170,5,2017/10/9,14,270.2,270.2
1424,147170,5,2017/10/9,115,32.85,32.85
1281,129180,5,2018/5/7,2,249,249
1281,132140,5,2018/5/7,9,84,84
1281,136130,5,2018/5/7,14,47.3,47.3
1281,136140,5,2018/5/7,14,47.3,47.3
1281,143140,5,2018/5/7,15,50.8,50.8
1281,145170,5,2018/5/7,2,270.2,270.2
1281,149140,5,2018/5/7,14,62.65,62.65
1621,149120,5,2018/5/10,168,62.65,62.65
1326,132120,5,2015/4/21,82,80,80
1326,144180,5,2015/4/21,32,188,188
1326,145170,5,2015/4/21,24,260,260
1326,147110,5,2015/4/21,205,30.7,30.7
1740,145170,5,2018/1/12,5,270.2,270.2
1490,144180,5,2016/3/8,34,188,188
1259,122140,5,2017/12/19,14,67.5,67.5
1259,123140,5,2017/12/19,27,38.3,38.3
1259,124110,5,2017/12/19,52,26.8,26.8
1259,124160,5,2017/12/19,34,26.8,26.8
1259,126110,5,2017/12/19,65,45.63,45.63
1259,126140,5,2017/12/19,23,43.85,43.85
1259,128130,5,2017/12/19,13,67.5,67.5
1259,128140,5,2017/12/19,19,67.6,67.6
1259,128150,5,2017/12/19,14,67.6,67.6
1259,130130,5,2017/12/19,6,179.6,179.6
1259,132110,5,2017/12/19,11,84,84
1259,132120,5,2017/12/19,13,84,84
1259,132140,5,2017/12/19,12,84,84
1259,132170,5,2017/12/19,10,89.3,89.3
1259,136130,5,2017/12/19,20,47.3,47.3
1259,144150,5,2017/12/19,4,214,214
1259,147150,5,2017/12/19,73,36.9,36.9
1259,151110,5,2017/12/19,7,145,145
1259,152110,5,2017/12/19,3,358,358
1259,154150,5,2017/12/19,7,136.9,136.9
1447,144180,5,2015/1/22,45,188,188
1447,145170,5,2015/1/22,33,260,260
1447,147110,5,2015/1/22,270,30.7,30.7
1194,149140,5,2017/4/21,18,62.65,62.65
1247,122140,5,2018/3/13,16,67.5,67.5
1247,125110,5,2018/3/13,17,73,73
1247,125150,5,2018/3/13,19,73,73
1247,128140,5,2018/3/13,16,67.6,67.6
1247,129180,5,2018/3/13,4,249,249
1247,130110,5,2018/3/13,6,167.2,167.2
1247,132140,5,2018/3/13,13,84,84
1247,136140,5,2018/3/13,24,47.3,47.3
1247,145130,5,2018/3/13,4,274,274
1247,147110,5,2018/3/13,30,33.15,33.15
1247,152110,5,2018/3/13,3,358,358
1247,154150,5,2018/3/13,8,136.9,136.9
1225,126110,5,2018/1/10,16,43.85,43.85
1225,129150,5,2018/1/10,3,254,254
1225,144120,5,2018/1/10,4,199.6,199.6
1225,147120,5,2018/1/10,22,33.15,33.15
1636,144180,5,2017/8/15,40,200,200
1636,149140,5,2017/8/15,137,62.65,62.65
1642,144180,5,2015/3/9,48,188,188
1230,124190,5,2015/7/23,110,42.25,42.25
1230,127130,5,2015/7/23,230,20.15,20.15
1230,130110,5,2015/7/23,29,160.8,160.8
1230,132120,5,2015/7/23,59,80,80
1230,136140,5,2015/7/23,107,44.9,44.9
1230,144180,5,2015/7/23,26,188,188
1230,145170,5,2015/7/23,18,260,260
1230,147110,5,2015/7/23,147,30.7,30.7
1230,147120,5,2015/7/23,151,30.7,30.7
1220,144180,5,2017/10/13,42,200,200
1397,144180,5,2018/2/6,38,200,200
1248,128140,5,2018/7/10,19,67.6,67.6
1260,144180,5,2015/9/7,16,188,188
1271,125120,5,2016/3/16,12,73,73
1271,126130,5,2016/3/16,22,43.85,43.85
1271,144180,5,2016/3/16,4,188,188
1271,147110,5,2016/3/16,31,30.7,30.7
1258,128140,5,2016/12/23,11,65,65
1258,135120,5,2016/12/23,5,160,160
1258,147110,5,2016/12/23,22,30.7,30.7
1258,147170,5,2016/12/23,22,30.4,30.4
1279,125110,5,2015/10/21,69,70,70
1279,136140,5,2015/10/21,103,44.9,44.9
1279,144180,5,2015/10/21,27,188,188
1279,147180,5,2015/10/21,156,30.4,30.4
1278,126140,5,2017/1/19,54,43.85,43.85
1278,127110,5,2017/1/19,108,20.15,20.15
1278,127130,5,2017/1/19,126,20.15,20.15
1278,132120,5,2017/1/19,29,80,80
1278,144180,5,2017/1/19,13,188,188
1278,145130,5,2017/1/19,9,260,260
1278,147130,5,2017/1/19,75,30.7,30.7
1278,147180,5,2017/1/19,72,30.4,30.4
1278,149140,5,2017/1/19,4,62.65,62.65
1258,127130,5,2017/2/6,413,20.15,20.15
1258,144180,5,2017/2/6,41,188,188
1418,129130,5,2017/2/15,47,220,220
1521,145170,5,2016/8/16,2,270.2,270.2
1742,144180,5,2017/11/7,32,200,200
1151,125120,5,2015/11/19,31,70,70
1151,135120,5,2015/11/19,10,160,160
1151,144150,5,2015/11/19,9,200,200
1151,144170,5,2015/11/19,11,180,180
1151,147160,5,2015/11/19,53,30.4,30.4
1228,122140,5,2018/6/14,16,67.5,67.5
1228,128130,5,2018/6/14,15,67.5,67.5
1228,128200,5,2018/6/14,12,72.8,72.8
1228,129150,5,2018/6/14,3,254,254
1228,148130,5,2018/6/14,25,43,43
1288,122140,5,2018/1/16,17,67.5,67.5
1288,124180,5,2018/1/16,41,30.5,30.5
1288,128140,5,2018/1/16,18,67.6,67.6
1288,128210,5,2018/1/16,18,62.65,62.65
1288,129150,5,2018/1/16,4,254,254
1288,135120,5,2018/1/16,7,169,169
1345,144180,5,2016/4/14,43,188,188
1345,147110,5,2016/4/14,267,30.7,30.7
1608,144180,5,2016/4/15,7,188,188
1223,128210,5,2018/3/7,11,62.65,62.65
1223,129130,5,2018/3/7,3,229.6,229.6
1223,131110,5,2018/3/7,20,40.2,40.2
1223,131120,5,2018/3/7,19,40.7,40.7
1223,134120,5,2018/3/7,67,12.9,12.9
1223,144170,5,2018/3/7,3,189,189
1223,148120,5,2018/3/7,17,42.75,42.75
1259,128210,5,2016/10/19,7,62.65,62.65
1259,129110,5,2016/10/19,2,220,220
1259,129130,5,2016/10/19,2,220,220
1259,130130,5,2016/10/19,2,179.6,179.6
1259,144180,5,2016/10/19,2,188,188
1259,146120,5,2016/10/19,4,104.6,104.6
1259,147180,5,2016/10/19,15,30.4,30.4
1757,145170,5,2017/6/21,5,270.2,270.2
1137,122140,5,2017/9/11,32,67.5,67.5
1137,125110,5,2017/9/11,30,73,73
1137,125120,5,2017/9/11,29,73,73
1137,126140,5,2017/9/11,48,43.85,43.85
1137,127110,5,2017/9/11,98,21.25,21.25
1137,129130,5,2017/9/11,10,229.6,229.6
1137,130110,5,2017/9/11,12,167.2,167.2
1137,132110,5,2017/9/11,25,84,84
1137,135120,5,2017/9/11,10,172.8,172.8
1137,144170,5,2017/9/11,11,189,189
1137,144180,5,2017/9/11,10,200,200
1137,145170,5,2017/9/11,8,270.2,270.2
1137,147160,5,2017/9/11,70,32.85,32.85
1137,148110,5,2017/9/11,48,42.75,42.75
1274,125110,5,2015/3/8,174,70,70
1274,127130,5,2015/3/8,512,20.15,20.15
1274,128150,5,2015/3/8,175,65,65
1274,132120,5,2015/3/8,131,80,80
1274,136140,5,2015/3/8,253,44.9,44.9
1274,144180,5,2015/3/8,68,188,188
1274,145170,5,2015/3/8,44,260,260
1274,147130,5,2015/3/8,369,30.7,30.7
1274,147170,5,2015/3/8,398,30.4,30.4
1137,124110,5,2017/11/10,146,26.8,26.8
1137,125120,5,2017/11/10,51,73,73
1137,127130,5,2017/11/10,179,21.25,21.25
1137,128140,5,2017/11/10,55,67.6,67.6
1137,128200,5,2017/11/10,63,72.8,72.8
1137,129130,5,2017/11/10,16,229.6,229.6
1137,129180,5,2017/11/10,15,249,249
1137,144180,5,2017/11/10,18,200,200
1137,147130,5,2017/11/10,117,33.15,33.15
1137,148120,5,2017/11/10,91,42.75,42.75
1225,122140,5,2018/6/11,77,67.5,67.5
1225,123140,5,2018/6/11,140,38.3,38.3
1225,128130,5,2018/6/11,90,67.5,67.5
1225,128200,5,2018/6/11,81,72.8,72.8
1225,129130,5,2018/6/11,19,229.6,229.6
1225,132140,5,2018/6/11,72,84,84
1225,135130,5,2018/6/11,26,167.9,167.9
1225,136130,5,2018/6/11,95,47.3,47.3
1225,145170,5,2018/6/11,18,270.2,270.2
1225,148130,5,2018/6/11,107,43,43
1225,149150,5,2018/6/11,128,62.65,62.65
1275,128200,5,2017/5/18,11,70,70
1275,129180,5,2017/5/18,3,249,249
1275,132150,5,2017/5/18,9,87,87
1275,132170,5,2017/5/18,9,85,85
1275,145130,5,2017/5/18,3,260,260
1275,147130,5,2017/5/18,28,30.7,30.7
1275,152110,5,2017/5/18,2,358,358
1213,124120,5,2017/9/14,26,26.8,26.8
1213,124140,5,2017/9/14,20,26.8,26.8
1213,125150,5,2017/9/14,9,73,73
1213,127130,5,2017/9/14,32,21.25,21.25
1213,128130,5,2017/9/14,10,67.5,67.5
1213,128140,5,2017/9/14,10,67.6,67.6
1213,129180,5,2017/9/14,3,249,249
1213,130110,5,2017/9/14,4,167.2,167.2
1213,132140,5,2017/9/14,8,84,84
1213,136140,5,2017/9/14,13,47.3,47.3
1213,144160,5,2017/9/14,5,126.5,126.5
1213,144170,5,2017/9/14,4,189,189
1213,149130,5,2017/9/14,12,62.65,62.65
1283,122140,5,2017/9/21,58,67.5,67.5
1283,128140,5,2017/9/21,61,67.6,67.6
1283,128200,5,2017/9/21,66,72.8,72.8
1283,132120,5,2017/9/21,48,84,84
1283,147110,5,2017/9/21,119,33.15,33.15
1283,147170,5,2017/9/21,122,32.85,32.85
1283,148130,5,2017/9/21,95,43,43
1283,151110,5,2017/9/21,31,145,145
1676,148110,5,2015/12/17,159,40.5,40.5
1447,126140,5,2017/2/7,208,43.85,43.85
1447,144180,5,2017/2/7,49,188,188
1250,145170,5,2016/12/14,18,270.2,270.2
1245,123140,5,2017/9/13,113,38.3,38.3
1245,124110,5,2017/9/13,132,26.8,26.8
1245,126150,5,2017/9/13,69,48.25,48.25
1245,128200,5,2017/9/13,60,72.8,72.8
1245,147140,5,2017/9/13,108,37.25,37.25
1245,148120,5,2017/9/13,89,42.75,42.75
1245,152110,5,2017/9/13,10,358,358
1217,125110,2,2015/12/9,66,70,70
1217,126140,2,2015/12/9,105,43.85,43.85
1217,145170,2,2015/12/9,16,260,260
