Retailer code,Product number,Order method code,Date,Quantity,Unit price,Unit sale price
1137,65110,5,2016/1/17,55,81.55,78.29
1137,84110,5,2016/1/17,178,116.73,109.73
1137,100110,5,2016/1/17,51,6,6
1137,112110,5,2016/1/17,27,10.64,0
1137,113110,5,2016/1/17,27,12.81,0
1137,114110,5,2016/1/17,27,219.3,197.37
1520,63130,5,2016/1/17,52,48.88,47.9
1520,63140,5,2016/1/17,85,48.88,47.9
1520,68110,5,2016/1/17,26,61.84,60.6
1520,68120,5,2016/1/17,9,61.84,61.84
1520,68200,5,2016/1/17,30,61.84,60.6
1520,68230,5,2016/1/17,19,61.84,61.84
1520,68250,5,2016/1/17,25,61.84,60.6
1520,69110,5,2016/1/17,23,110,106.7
1520,69120,5,2016/1/17,14,110,110
1520,70240,5,2016/1/17,49,122.7,115.34
1520,71110,5,2016/1/17,17,95.62,95.62
1137,4110,5,2016/1/17,888,3.66,3.59
1137,9110,5,2016/1/17,2761,13.22,7.93
1137,15110,5,2016/1/17,29,831.88,781.97
1137,21110,5,2016/1/17,211,40.65,39.02
1137,22110,5,2016/1/17,211,17.65,17.3
1137,23110,5,2016/1/17,140,104.48,98.21
1137,25110,5,2016/1/17,177,285.89,268.74
1137,26110,5,2016/1/17,172,370.86,348.61
1137,30110,5,2016/1/17,262,14.77,14.33
1137,32110,5,2016/1/17,245,27.37,26.55
1137,35110,5,2016/1/17,140,26.54,26.01
1137,39110,5,2016/1/17,58,67.73,63.67
1137,63110,5,2016/1/17,69,48.88,47.41
1137,64110,5,2016/1/17,49,41.61,40.36
1137,68120,5,2016/1/17,9,61.84,61.84
1137,68230,5,2016/1/17,9,61.84,61.84
1137,68250,5,2016/1/17,26,61.84,60.6
1137,69120,5,2016/1/17,14,110,110
1137,82110,5,2016/1/17,436,32.72,32.07
1137,88110,5,2016/1/17,309,7,7
1137,89110,5,2016/1/17,564,7,6.72
1137,91110,5,2016/1/17,578,5,4.8
1137,97110,5,2016/1/17,94,35,33.95
1137,99110,5,2016/1/17,87,5.23,5.23
1137,103110,5,2016/1/17,44,532.75,500.79
1137,110110,5,2016/1/17,152,88.75,83.43
1137,101110,5,2016/2/7,44,461,433.34
1137,102110,5,2016/2/7,58,928.53,872.82
1137,104110,5,2016/2/7,54,889.02,835.68
1137,106110,5,2016/2/7,23,696,654.24
1137,110110,5,2016/2/7,122,88.75,83.43
1137,111110,5,2016/2/7,169,180.63,169.79
1137,113110,5,2016/2/7,695,12.81,12.3
1137,3110,5,2016/2/15,561,23.8,22.61
1137,9110,5,2016/2/15,3484,13.22,7.93
1137,101110,5,2016/2/15,61,461,322.7
1137,103110,5,2016/2/15,44,532.75,500.79
1137,106110,5,2016/2/15,61,696,696
1137,108110,5,2016/2/15,22,910.82,856.17
1137,109110,5,2016/2/15,442,76.86,72.25
1137,110110,5,2016/2/15,61,88.75,88.75
1137,112110,5,2016/2/15,578,10.64,10.21
1137,115110,5,2016/2/15,354,10.71,10.39
1137,12110,5,2016/2/7,105,650.89,611.84
1137,15110,5,2016/2/7,29,831.88,781.97
1137,17110,5,2016/2/7,365,90.09,84.68
1137,18110,5,2016/2/7,266,146.83,138.02
1137,22110,5,2016/2/7,397,17.65,12.36
1137,23110,5,2016/2/7,195,104.48,98.21
1137,25110,5,2016/2/7,189,285.89,268.74
1137,26110,5,2016/2/7,157,370.86,348.61
1137,28110,5,2016/2/7,497,33.59,32.25
1137,37110,5,2016/2/7,25,52.15,52.15
1137,39110,5,2016/2/7,64,67.73,64.34
1137,40110,5,2016/2/7,380,27.81,26.7
1137,66110,5,2016/2/7,33,98.01,92.13
1137,68190,5,2016/2/7,20,61.84,59.98
1137,79110,5,2016/2/7,87,134.11,126.06
1137,84110,5,2016/2/7,165,116.73,109.73
1137,88110,5,2016/2/7,331,7,6.86
1137,89110,5,2016/2/7,637,7,6.72
1137,93110,5,2016/2/7,989,5,4.8
1137,94110,5,2016/2/7,1671,5,4.7
1137,97110,5,2016/2/7,96,35,33.95
1520,63130,5,2016/2/15,55,48.88,47.9
1520,63140,5,2016/2/15,68,48.88,47.9
1520,68120,5,2016/2/15,29,61.84,60.6
1520,68200,5,2016/2/15,28,61.84,60.6
1520,68230,5,2016/2/15,24,61.84,61.84
1520,68250,5,2016/2/15,48,61.84,59.98
1520,69110,5,2016/2/15,43,110,103.4
1520,69120,5,2016/2/15,14,110,110
1520,70240,5,2016/2/15,51,122.7,115.34
1520,71110,5,2016/2/15,16,95.62,95.62
1520,72110,5,2016/2/15,8,148.3,148.3
1238,105110,4,2016/2/7,62,1271.08,1194.82
1137,24110,5,2016/3/15,46,76.86,76.86
1137,64110,5,2016/3/15,46,41.61,29.13
1137,81110,5,2016/3/15,81,85.56,80.43
1137,94110,5,2016/3/15,1570,5,4.7
1137,102110,5,2016/3/7,56,928.53,872.82
1137,103110,5,2016/3/7,44,532.75,500.79
1137,105110,5,2016/3/7,52,1271.08,1194.82
1137,107110,5,2016/3/7,31,1359.72,1278.14
1137,108110,5,2016/3/7,20,910.82,856.17
1137,112110,5,2016/3/7,513,10.64,10.21
1137,115110,5,2016/3/7,1913,10.71,5.36
1238,111110,5,2016/3/7,135,180.63,169.79
1237,43110,4,2016/3/7,43,190,178.6
1237,44110,4,2016/3/7,75,346.66,325.86
1237,45110,4,2016/3/7,34,574.98,540.48
1237,46110,4,2016/3/7,184,74,69.56
1237,47110,4,2016/3/7,147,65,61.1
1237,48110,4,2016/3/7,194,110,103.4
1237,49110,4,2016/3/7,70,33,33
1237,50110,4,2016/3/7,2266,4,3.8
1237,51110,4,2016/3/7,174,70,65.8
1237,52110,4,2016/3/7,235,38,36.86
1237,53110,4,2016/3/7,126,39.99,38.79
1237,54110,4,2016/3/7,184,52.99,51.4
1237,55110,4,2016/3/7,848,8,7.84
1237,56110,4,2016/3/7,119,18,17.64
1237,57110,4,2016/3/7,187,80,75.2
1237,58110,4,2016/3/7,131,79.98,75.18
1237,59110,4,2016/3/7,94,59.99,58.79
1237,60110,4,2016/3/7,253,20,19.6
1237,61110,4,2016/3/7,450,40,38.8
1237,62110,4,2016/3/7,269,80,75.2
1237,75110,4,2016/3/7,120,119.69,112.51
1520,63130,5,2016/3/15,41,48.88,48.88
1520,63140,5,2016/3/15,80,48.88,47.9
1520,68110,5,2016/3/15,31,61.84,60.6
1520,68120,5,2016/3/15,18,61.84,61.84
1520,68200,5,2016/3/15,26,61.84,60.6
1520,68230,5,2016/3/15,9,61.84,61.84
1520,68250,5,2016/3/15,42,61.84,59.98
1520,69110,5,2016/3/15,34,110,104.5
1520,70240,5,2016/3/15,40,122.7,115.34
1520,71110,5,2016/3/15,13,95.62,95.62
1520,72110,5,2016/3/15,6,148.3,148.3
1137,1110,5,2016/3/15,1773,6.59,6.19
1137,4110,5,2016/3/15,839,3.66,3.55
1137,16110,5,2016/3/15,1252,2.06,1.96
1137,18110,5,2016/3/15,235,146.83,138.02
1137,22110,5,2016/3/15,265,17.65,12.36
1137,24110,5,2016/3/15,372,76.86,72.25
1137,65110,5,2016/3/15,47,81.55,76.66
1137,68200,5,2016/3/15,24,61.84,59.37
1137,68230,5,2016/3/15,9,61.84,61.84
1137,68250,5,2016/3/15,22,61.84,58.13
1137,69120,5,2016/3/15,10,110,105.6
1137,78110,5,2016/3/15,113,105.29,98.97
1137,79110,5,2016/3/15,61,134.11,126.06
1137,88110,5,2016/3/15,278,7,6.86
1137,95110,5,2016/3/15,759,6,5.82
1137,97110,5,2016/3/15,80,35,33.95
1137,99110,5,2016/3/15,71,5.23,5.23
1137,100110,5,2016/3/15,58,6,6
1137,101110,5,2016/3/15,59,461,433.34
1137,113110,5,2016/3/15,568,12.81,12.3
1137,114110,5,2016/3/15,51,219.3,206.14
1238,102110,5,2016/4/11,47,928.53,872.82
1137,105110,5,2016/4/20,46,1271.08,1194.82
1137,107110,5,2016/4/20,32,1359.72,1278.14
1137,108110,5,2016/4/20,36,910.82,856.17
1137,112110,5,2016/4/20,544,10.64,10.21
1137,114110,5,2016/4/20,60,219.3,206.14
1520,63130,5,2016/4/20,61,48.88,47.9
1520,63140,5,2016/4/20,56,48.88,47.9
1520,68110,5,2016/4/20,13,61.84,61.84
1520,68230,5,2016/4/20,21,61.84,61.84
1520,68250,5,2016/4/20,41,61.84,59.98
1520,69110,5,2016/4/20,18,110,107.8
1520,69120,5,2016/4/20,10,110,110
1520,71110,5,2016/4/20,14,95.62,95.62
1237,42110,4,2016/4/20,77,160,150.4
1237,43110,4,2016/4/20,45,190,178.6
1237,44110,4,2016/4/20,70,346.66,325.86
1237,45110,4,2016/4/20,35,574.98,540.48
1237,46110,4,2016/4/20,236,74,69.56
1237,47110,4,2016/4/20,130,65,61.1
1237,48110,4,2016/4/20,176,110,103.4
1237,49110,4,2016/4/20,66,33,33
1237,57110,4,2016/4/20,182,80,75.2
1237,58110,4,2016/4/20,119,79.98,75.18
1237,59110,4,2016/4/20,91,59.99,58.79
1137,3110,5,2016/4/11,922,23.8,16.66
1137,5110,5,2016/4/11,479,54.93,52.18
1137,12110,5,2016/4/11,87,650.89,611.84
1137,15110,5,2016/4/11,23,831.88,781.97
1137,21110,5,2016/4/11,190,40.65,39.02
1137,22110,5,2016/4/11,179,17.65,17.12
1137,23110,5,2016/4/11,130,104.48,98.21
1137,26110,5,2016/4/11,135,370.86,348.61
1137,28110,5,2016/4/11,483,33.59,32.25
1137,29110,5,2016/4/11,395,73.5,69.09
1137,30110,5,2016/4/11,242,14.77,14.33
1137,31110,5,2016/4/11,286,16.29,15.8
1137,32110,5,2016/4/11,246,27.37,26.55
1137,33110,5,2016/4/11,127,29.44,28.85
1137,37110,5,2016/4/11,22,52.15,51.11
1137,63110,5,2016/4/11,69,48.88,47.41
1137,64110,5,2016/4/11,43,41.61,40.36
1137,68120,5,2016/4/11,16,61.84,59.37
1137,68200,5,2016/4/11,26,61.84,58.13
1137,69110,5,2016/4/11,20,110,103.4
1137,70240,5,2016/4/11,44,122.7,115.34
1137,79110,5,2016/4/11,60,134.11,126.06
1137,82110,5,2016/4/11,360,32.72,31.74
1137,87110,5,2016/4/11,522,6.01,5.77
1137,88110,5,2016/4/11,273,7,6.86
1137,89110,5,2016/4/11,587,7,6.72
1137,91110,5,2016/4/11,514,5,4.85
1137,93110,5,2016/4/11,857,5,4.7
1137,95110,5,2016/4/11,751,6,5.64
1137,97110,5,2016/4/11,74,35,33.95
1137,99110,5,2016/4/11,70,5.23,5.23
1137,109110,5,2016/4/11,351,76.86,72.25
1137,110110,5,2016/4/11,135,88.75,83.43
1137,111110,5,2016/4/11,153,180.63,169.79
1520,63140,5,2016/5/18,66,48.88,47.9
1520,68110,5,2016/5/18,34,61.84,60.6
1520,68120,5,2016/5/18,24,61.84,61.84
1520,68200,5,2016/5/18,26,61.84,60.6
1520,68230,5,2016/5/18,24,61.84,61.84
1520,68250,5,2016/5/18,23,61.84,61.84
1520,69110,5,2016/5/18,21,110,106.7
1520,69120,5,2016/5/18,12,110,110
1520,71110,5,2016/5/18,14,95.62,95.62
1520,72110,5,2016/5/18,6,148.3,148.3
1137,101110,5,2016/5/9,68,461,433.34
1137,104110,5,2016/5/9,41,889.02,835.68
1137,107110,5,2016/5/9,30,1359.72,1278.14
1137,111110,5,2016/5/9,142,180.63,169.79
1137,112110,5,2016/5/9,527,10.64,10.32
1137,115110,5,2016/5/9,468,10.71,10.39
1137,5110,5,2016/5/18,546,54.93,52.73
1137,9110,5,2016/5/18,1080,13.22,12.43
1137,17110,5,2016/5/18,334,90.09,84.68
1137,21110,5,2016/5/18,183,40.65,39.02
1137,22110,5,2016/5/18,193,17.65,17.12
1137,29110,5,2016/5/18,277,73.5,69.09
1137,31110,5,2016/5/18,317,16.29,15.8
1137,68200,5,2016/5/18,26,61.84,59.37
1137,68230,5,2016/5/18,14,61.84,59.98
1137,68250,5,2016/5/18,39,61.84,58.13
1137,69110,5,2016/5/18,21,110,103.4
1137,69120,5,2016/5/18,12,110,103.4
1137,78110,5,2016/5/18,118,105.29,98.97
1137,88110,5,2016/5/18,289,7,7
1137,93110,5,2016/5/18,823,5,4.7
1137,95110,5,2016/5/18,936,6,5.64
1137,97110,5,2016/5/18,88,35,33.95
1137,103110,5,2016/5/18,45,532.75,500.79
1137,113110,5,2016/5/18,582,12.81,12.3
1238,87110,5,2016/5/9,572,6.01,5.89
1238,102110,5,2016/5/9,51,928.53,872.82
1238,105110,5,2016/5/9,52,1271.08,1194.82
1137,5110,5,2016/5/18,173,54.93,0
1237,46110,4,2016/5/19,207,74,69.56
1237,47110,4,2016/5/19,163,65,61.1
1237,48110,4,2016/5/19,189,110,103.4
1237,49110,4,2016/5/19,197,33,23.1
1237,57110,4,2016/5/19,203,80,75.2
1237,58110,4,2016/5/19,123,79.98,75.18
1237,59110,4,2016/5/19,90,59.99,58.79
1237,60110,4,2016/5/19,303,20,19.6
1237,61110,4,2016/5/19,421,40,38.8
1237,62110,4,2016/5/19,315,80,75.2
1137,102110,5,2016/6/8,54,928.53,872.82
1137,104110,5,2016/6/8,42,889.02,835.68
1137,105110,5,2016/6/8,53,1271.08,1194.82
1137,109110,5,2016/6/8,394,76.86,72.25
1137,111110,5,2016/6/8,165,180.63,169.79
1137,113110,5,2016/6/8,607,12.81,12.3
1237,42110,5,2016/6/6,92,160,150.4
1237,43110,5,2016/6/6,46,190,178.6
1237,44110,5,2016/6/6,74,346.66,325.86
1237,45110,5,2016/6/6,39,574.98,540.48
1237,46110,5,2016/6/6,247,74,69.56
1237,47110,5,2016/6/6,154,65,61.1
1237,48110,5,2016/6/6,198,110,103.4
1237,49110,5,2016/6/6,257,33,23.1
1237,50110,5,2016/6/6,2423,4,3.8
1237,51110,5,2016/6/6,187,70,65.8
1237,52110,5,2016/6/6,288,38,36.86
1237,53110,5,2016/6/6,146,39.99,38.79
1237,54110,5,2016/6/6,198,52.99,51.4
1237,55110,5,2016/6/6,933,8,7.84
1237,56110,5,2016/6/6,131,18,17.64
1237,57110,5,2016/6/6,200,80,75.2
1237,58110,5,2016/6/6,127,79.98,75.18
1237,59110,5,2016/6/6,90,59.99,58.79
1237,60110,5,2016/6/6,300,20,19.6
1237,61110,5,2016/6/6,436,40,38.8
1237,62110,5,2016/6/6,366,80,75.2
1237,75110,5,2016/6/6,142,119.69,112.51
1238,87110,5,2016/6/6,568,6.01,5.89
1137,5110,5,2016/6/16,465,54.93,52.18
1137,12110,5,2016/6/16,23,650.89,650.89
1137,32110,5,2016/6/16,23,27.37,27.37
1137,37110,5,2016/6/16,24,52.15,52.15
1137,40110,5,2016/6/16,391,27.81,27.25
1137,78110,5,2016/6/16,148,105.29,98.97
1137,81110,5,2016/6/16,47,85.56,80.43
1137,82110,5,2016/6/16,398,32.72,31.74
1137,88110,5,2016/6/16,300,7,6.86
1137,89110,5,2016/6/16,577,7,6.79
1137,97110,5,2016/6/16,85,35,33.95
1137,101110,5,2016/6/16,73,461,433.34
1137,106110,5,2016/6/16,60,696,654.24
1137,108110,5,2016/6/16,37,910.82,856.17
1137,114110,5,2016/6/16,58,219.3,206.14
1520,63130,5,2016/6/16,53,48.88,47.9
1520,63140,5,2016/6/16,82,48.88,47.9
1520,68110,5,2016/6/16,32,61.84,60.6
1520,68120,5,2016/6/16,19,61.84,61.84
1520,68200,5,2016/6/16,30,61.84,60.6
1520,68230,5,2016/6/16,14,61.84,61.84
1520,68250,5,2016/6/16,21,61.84,61.84
1520,69110,5,2016/6/16,20,110,107.8
1520,69120,5,2016/6/16,25,110,106.7
1520,70240,5,2016/6/16,43,122.7,115.34
1520,71110,5,2016/6/16,15,95.62,95.62
1520,72110,5,2016/6/16,10,148.3,148.3
1238,111110,5,2016/7/11,138,180.63,169.79
1237,42110,4,2016/7/21,93,160,150.4
1237,50110,4,2016/7/21,2461,4,3.8
1237,51110,4,2016/7/21,188,70,65.8
1237,52110,4,2016/7/21,315,38,36.86
1237,53110,4,2016/7/21,145,39.99,38.79
1237,54110,4,2016/7/21,234,52.99,51.4
1237,55110,4,2016/7/21,1098,8,7.76
1237,56110,4,2016/7/21,144,18,17.64
1237,60110,4,2016/7/21,301,20,19.6
1237,61110,4,2016/7/21,492,40,38.8
1237,62110,4,2016/7/21,403,80,75.2
1237,75110,4,2016/7/21,153,119.69,112.51
1520,63130,5,2016/7/21,61,48.88,47.9
1520,63140,5,2016/7/21,75,48.88,47.9
1520,68110,5,2016/7/21,20,61.84,61.84
1520,68120,5,2016/7/21,19,61.84,61.84
1520,68200,5,2016/7/21,59,61.84,59.37
1520,68250,5,2016/7/21,26,61.84,60.6
1520,70240,5,2016/7/21,51,122.7,115.34
1520,71110,5,2016/7/21,16,95.62,95.62
1520,72110,5,2016/7/21,9,148.3,148.3
1137,9110,5,2016/7/22,1161,13.22,12.69
1137,16110,5,2016/7/22,1644,2.06,1.96
1137,17110,5,2016/7/22,396,90.09,84.68
1137,18110,5,2016/7/22,266,146.83,138.02
1137,22110,5,2016/7/22,227,17.65,17.3
1137,24110,5,2016/7/22,304,76.86,72.25
1137,26110,5,2016/7/22,220,370.86,333.77
1137,29110,5,2016/7/22,259,73.5,69.09
1137,30110,5,2016/7/22,303,14.77,14.47
1137,31110,5,2016/7/22,393,16.29,15.96
1137,32110,5,2016/7/22,292,27.37,26.82
1137,35110,5,2016/7/22,126,26.54,26.01
1137,37110,5,2016/7/22,13,52.15,52.15
1137,41110,5,2016/7/22,110,35.09,34.04
1137,63110,5,2016/7/22,73,48.88,47.9
1137,64110,5,2016/7/22,48,41.61,41.61
1137,66110,5,2016/7/22,34,98.01,96.05
1137,68120,5,2016/7/22,10,61.84,60.6
1137,68230,5,2016/7/22,32,61.84,59.98
1137,68250,5,2016/7/22,23,61.84,58.13
1137,82110,5,2016/7/22,458,32.72,31.74
1137,87110,5,2016/7/22,594,6.01,5.83
1137,88110,5,2016/7/22,324,7,6.86
1137,89110,5,2016/7/22,699,7,6.86
1137,91110,5,2016/7/22,585,5,4.85
1137,97110,5,2016/7/22,98,35,33.95
1137,108110,5,2016/7/22,43,910.82,856.17
1137,15110,5,2016/7/22,12,831.88,831.88
1137,23110,5,2016/7/22,12,104.48,0
1137,37110,5,2016/7/22,12,52.15,52.15
1137,93110,5,2016/7/22,975,5,4.9
1137,102110,5,2016/7/11,66,928.53,872.82
1137,103110,5,2016/7/11,45,532.75,500.79
1137,104110,5,2016/7/11,46,889.02,835.68
1137,105110,5,2016/7/11,55,1271.08,1194.82
1137,106110,5,2016/7/11,63,696,654.24
1137,112110,5,2016/7/11,645,10.64,10.21
1137,18110,5,2016/8/19,280,146.83,138.02
1137,21110,5,2016/8/19,641,40.65,24.39
1137,25110,5,2016/8/19,190,285.89,268.74
1137,28110,5,2016/8/19,533,33.59,32.25
1137,29110,5,2016/8/19,207,73.5,69.09
1137,103110,5,2016/8/19,44,532.75,500.79
1137,106110,5,2016/8/19,63,696,654.24
1137,107110,5,2016/8/19,36,1359.72,1278.14
1137,108110,5,2016/8/19,32,910.82,856.17
1137,110110,5,2016/8/19,159,88.75,83.43
1137,112110,5,2016/8/19,554,10.64,10.21
1137,114110,5,2016/8/19,62,219.3,206.14
1237,47110,4,2016/8/19,161,65,61.1
1237,48110,4,2016/8/19,217,110,103.4
1237,49110,4,2016/8/19,74,33,33
1237,57110,4,2016/8/19,216,80,75.2
1237,58110,4,2016/8/19,134,79.98,75.18
1237,59110,4,2016/8/19,108,59.99,58.19
1237,60110,4,2016/8/19,311,20,19.6
1237,61110,4,2016/8/19,477,40,38.8
1237,62110,4,2016/8/19,349,80,75.2
1520,63130,5,2016/8/19,62,48.88,47.9
1520,63140,5,2016/8/19,82,48.88,47.9
1520,68110,5,2016/8/19,38,61.84,60.6
1520,68120,5,2016/8/19,10,61.84,61.84
1520,68200,5,2016/8/19,28,61.84,60.6
1520,68230,5,2016/8/19,18,61.84,61.84
1520,68250,5,2016/8/19,25,61.84,60.6
1520,69110,5,2016/8/19,25,110,106.7
1520,72110,5,2016/8/19,11,148.3,148.3
1237,50110,5,2016/8/9,2747,4,3.76
1237,51110,5,2016/8/9,186,70,65.8
1238,87110,5,2016/8/9,637,6.01,5.89
1238,102110,5,2016/8/9,57,928.53,872.82
1137,1110,5,2016/8/9,2185,6.59,6.19
1137,5110,5,2016/8/9,450,54.93,52.18
1137,15110,5,2016/8/9,29,831.88,781.97
1137,31110,5,2016/8/9,355,16.29,15.64
1137,35110,5,2016/8/9,132,26.54,26.01
1137,37110,5,2016/8/9,23,52.15,51.11
1137,40110,5,2016/8/9,435,27.81,26.7
1137,63110,5,2016/8/9,69,48.88,47.41
1137,64110,5,2016/8/9,47,41.61,40.36
1137,68120,5,2016/8/9,19,61.84,59.98
1137,89110,5,2016/8/9,579,7,6.72
1137,93110,5,2016/8/9,856,5,4.7
1137,95110,5,2016/8/9,933,6,5.64
1137,97110,5,2016/8/9,95,35,33.95
1137,101110,5,2016/8/9,68,461,433.34
1137,109110,5,2016/8/9,460,76.86,72.25
1137,113110,5,2016/8/9,596,12.81,12.17
1137,115110,5,2016/8/9,522,10.71,10.28
1237,44110,5,2016/9/13,73,346.66,325.86
1237,45110,5,2016/9/13,44,574.98,540.48
1237,46110,5,2016/9/13,195,74,69.56
1237,47110,5,2016/9/13,167,65,61.1
1237,48110,5,2016/9/13,223,110,103.4
1237,49110,5,2016/9/13,69,33,33
1237,57110,5,2016/9/13,196,80,75.2
1237,58110,5,2016/9/13,143,79.98,75.18
1237,59110,5,2016/9/13,97,59.99,58.79
1237,60110,5,2016/9/13,309,20,19.6
1237,61110,5,2016/9/13,478,40,38.8
1237,62110,5,2016/9/13,324,80,75.2
1137,101110,5,2016/9/13,64,461,433.34
1137,104110,5,2016/9/13,46,889.02,835.68
1137,106110,5,2016/9/13,54,696,654.24
1137,107110,5,2016/9/13,37,1359.72,1278.14
1137,109110,5,2016/9/13,391,76.86,72.25
1137,113110,5,2016/9/13,580,12.81,12.3
1137,3110,5,2016/9/13,529,23.8,22.85
1137,15110,5,2016/9/13,26,831.88,781.97
1137,17110,5,2016/9/13,338,90.09,84.68
1137,21110,5,2016/9/13,700,40.65,24.39
1137,22110,5,2016/9/13,204,17.65,17.3
1137,23110,5,2016/9/13,127,104.48,98.21
1137,26110,5,2016/9/13,159,370.86,348.61
1137,28110,5,2016/9/13,476,33.59,32.25
1137,29110,5,2016/9/13,277,73.5,69.09
1137,31110,5,2016/9/13,369,16.29,15.8
1137,32110,5,2016/9/13,226,27.37,26.55
1137,37110,5,2016/9/13,20,52.15,51.11
1137,40110,5,2016/9/13,427,27.81,26.98
1137,41110,5,2016/9/13,68,35.09,34.04
1137,68110,5,2016/9/13,16,61.84,60.6
1137,68120,5,2016/9/13,23,61.84,58.75
1137,68190,5,2016/9/13,20,61.84,61.84
1137,68230,5,2016/9/13,18,61.84,59.98
1137,69120,5,2016/9/13,13,110,104.5
1137,81110,5,2016/9/13,32,85.56,80.43
1137,82110,5,2016/9/13,457,32.72,31.41
1137,94110,5,2016/9/13,1602,5,4.7
1137,95110,5,2016/9/13,1029,6,5.64
1137,97110,5,2016/9/13,90,35,33.95
1137,100110,5,2016/9/13,65,6,6
1137,103110,5,2016/9/13,46,532.75,500.79
1137,110110,5,2016/9/13,155,88.75,83.43
1137,111110,5,2016/9/13,162,180.63,169.79
1137,112110,5,2016/9/13,595,10.64,10.32
1137,114110,5,2016/9/13,60,219.3,206.14
1520,63130,5,2016/9/12,58,48.88,47.9
1520,63140,5,2016/9/12,58,48.88,47.9
1520,68230,5,2016/9/12,38,61.84,60.6
1520,69110,5,2016/9/12,35,110,104.5
1520,69120,5,2016/9/12,12,110,110
1520,70240,5,2016/9/12,48,122.7,115.34
1520,71110,5,2016/9/12,15,95.62,95.62
1520,72110,5,2016/9/12,6,148.3,148.3
1238,102110,5,2016/9/13,57,928.53,872.82
1238,105110,5,2016/9/13,55,1271.08,1194.82
1137,1110,5,2016/10/11,1917,6.59,6.19
1137,9110,5,2016/10/11,1122,13.22,12.56
1137,15110,5,2016/10/11,23,831.88,781.97
1137,18110,5,2016/10/11,214,146.83,138.02
1137,20110,5,2016/10/11,190,127.27,119.63
1137,22110,5,2016/10/11,165,17.65,17.12
1137,25110,5,2016/10/11,152,285.89,268.74
1137,28110,5,2016/10/11,439,33.59,32.25
1137,29110,5,2016/10/11,225,73.5,69.09
1137,35110,5,2016/10/11,123,26.54,26.01
1137,36110,5,2016/10/11,237,34.9,33.85
1137,37110,5,2016/10/11,21,52.15,51.11
1137,40110,5,2016/10/11,379,27.81,26.98
1137,64110,5,2016/10/11,41,41.61,40.36
1137,65110,5,2016/10/11,51,81.55,76.66
1137,68120,5,2016/10/11,10,61.84,60.6
1137,68250,5,2016/10/11,21,61.84,59.98
1137,69110,5,2016/10/11,14,110,103.4
1137,69120,5,2016/10/11,11,110,103.4
1137,91110,5,2016/10/11,529,5,4.85
1137,93110,5,2016/10/11,748,5,4.7
1137,94110,5,2016/10/11,1592,5,4.7
1137,97110,5,2016/10/11,170,35,22.75
1137,99110,5,2016/10/11,73,5.23,5.23
1137,101110,5,2016/10/11,58,461,433.34
1137,106110,5,2016/10/11,51,696,654.24
1137,109110,5,2016/10/11,907,76.86,42.27
1137,110110,5,2016/10/11,142,88.75,83.43
1137,102110,5,2016/10/11,55,928.53,872.82
1137,103110,5,2016/10/11,41,532.75,500.79
1137,105110,5,2016/10/11,45,1271.08,1194.82
1137,108110,5,2016/10/11,39,910.82,856.17
1137,111110,5,2016/10/11,140,180.63,169.79
1137,114110,5,2016/10/11,60,219.3,206.14
1520,63130,5,2016/10/10,52,48.88,47.9
1520,63140,5,2016/10/10,62,48.88,47.9
1520,68120,5,2016/10/10,10,61.84,61.84
1520,68200,5,2016/10/10,25,61.84,60.6
1520,68230,5,2016/10/10,18,61.84,61.84
1520,70240,5,2016/10/10,41,122.7,115.34
1520,71110,5,2016/10/10,14,95.62,95.62
1520,72110,5,2016/10/10,5,148.3,148.3
1237,52110,4,2016/10/11,238,38,36.86
1237,54110,4,2016/10/11,166,52.99,52.99
1237,55110,4,2016/10/11,166,8,0
1237,50110,5,2016/10/11,2139,4,3.8
1237,51110,5,2016/10/11,160,70,65.8
1237,53110,5,2016/10/11,144,39.99,38.79
1237,54110,5,2016/10/11,93,52.99,51.93
1237,57110,5,2016/10/11,177,80,75.2
1237,58110,5,2016/10/11,116,79.98,75.18
1237,59110,5,2016/10/11,85,59.99,58.79
1237,60110,5,2016/10/11,288,20,19.6
1237,61110,5,2016/10/11,423,40,38.8
1237,62110,5,2016/10/11,316,80,75.2
1237,75110,5,2016/10/11,118,119.69,112.51
1137,25110,5,2016/11/8,239,285.89,285.89
1137,81110,5,2016/11/8,239,85.56,0
1238,102110,5,2016/11/8,59,928.53,872.82
1238,111110,5,2016/11/8,161,180.63,169.79
1137,105110,5,2016/11/8,54,1271.08,1194.82
1137,106110,5,2016/11/8,54,696,654.24
1137,109110,5,2016/11/8,1151,76.86,42.27
1137,110110,5,2016/11/8,130,88.75,83.43
1137,114110,5,2016/11/8,55,219.3,206.14
1137,115110,5,2016/11/8,524,10.71,10.39
1137,3110,5,2016/11/8,463,23.8,23.09
1137,5110,5,2016/11/8,463,54.93,52.18
1137,10110,5,2016/11/8,586,19.29,18.13
1137,12110,5,2016/11/8,88,650.89,611.84
1137,15110,5,2016/11/8,27,831.88,781.97
1137,16110,5,2016/11/8,1328,2.06,1.94
1137,20110,5,2016/11/8,179,127.27,119.63
1137,21110,5,2016/11/8,205,40.65,39.02
1137,22110,5,2016/11/8,176,17.65,17.12
1137,25110,5,2016/11/8,59,285.89,268.74
1137,29110,5,2016/11/8,242,73.5,69.09
1137,32110,5,2016/11/8,215,27.37,26.55
1137,37110,5,2016/11/8,20,52.15,52.15
1137,40110,5,2016/11/8,391,27.81,26.7
